vx, V(vx), V(vy), V(vz)
2.979999999999980e+000, 2.980000e+000, 4.000000e+000, 4.987953e+000
2.989999999999980e+000, 2.990000e+000, 4.000000e+000, 4.993934e+000
2.999999999999980e+000, 3.000000e+000, 4.000000e+000, 4.999927e+000
3.009999999999980e+000, 3.010000e+000, 4.000000e+000, 5.005934e+000
3.019999999999980e+000, 3.020000e+000, 4.000000e+000, 5.011953e+000
3.029999999999979e+000, 3.030000e+000, 4.000000e+000, 5.017984e+000
3.039999999999979e+000, 3.040000e+000, 4.000000e+000, 5.024029e+000
3.049999999999979e+000, 3.050000e+000, 4.000000e+000, 5.030086e+000
3.059999999999979e+000, 3.060000e+000, 4.000000e+000, 5.036156e+000
3.069999999999979e+000, 3.070000e+000, 4.000000e+000, 5.042238e+000
3.079999999999978e+000, 3.080000e+000, 4.000000e+000, 5.048332e+000
3.089999999999978e+000, 3.090000e+000, 4.000000e+000, 5.054440e+000
3.099999999999978e+000, 3.100000e+000, 4.000000e+000, 5.060559e+000
3.109999999999978e+000, 3.110000e+000, 4.000000e+000, 5.066691e+000
3.119999999999978e+000, 3.120000e+000, 4.000000e+000, 5.072835e+000
3.129999999999977e+000, 3.130000e+000, 4.000000e+000, 5.078991e+000
3.139999999999977e+000, 3.140000e+000, 4.000000e+000, 5.085160e+000
3.149999999999977e+000, 3.150000e+000, 4.000000e+000, 5.091341e+000
3.159999999999977e+000, 3.160000e+000, 4.000000e+000, 5.097534e+000
3.169999999999976e+000, 3.170000e+000, 4.000000e+000, 5.103738e+000
3.179999999999976e+000, 3.180000e+000, 4.000000e+000, 5.109955e+000
3.189999999999976e+000, 3.190000e+000, 4.000000e+000, 5.116184e+000
3.199999999999976e+000, 3.200000e+000, 4.000000e+000, 5.122426e+000
3.209999999999976e+000, 3.210000e+000, 4.000000e+000, 5.128678e+000
3.219999999999975e+000, 3.220000e+000, 4.000000e+000, 5.134943e+000
3.229999999999975e+000, 3.230000e+000, 4.000000e+000, 5.141219e+000
3.239999999999975e+000, 3.240000e+000, 4.000000e+000, 5.147508e+000
3.249999999999975e+000, 3.250000e+000, 4.000000e+000, 5.153808e+000
3.259999999999975e+000, 3.260000e+000, 4.000000e+000, 5.160120e+000
3.269999999999974e+000, 3.270000e+000, 4.000000e+000, 5.166443e+000
3.279999999999974e+000, 3.280000e+000, 4.000000e+000, 5.172778e+000
3.289999999999974e+000, 3.290000e+000, 4.000000e+000, 5.179124e+000
3.299999999999974e+000, 3.300000e+000, 4.000000e+000, 5.185482e+000
3.309999999999973e+000, 3.310000e+000, 4.000000e+000, 5.191852e+000
3.319999999999973e+000, 3.320000e+000, 4.000000e+000, 5.198233e+000
3.329999999999973e+000, 3.330000e+000, 4.000000e+000, 5.204625e+000
3.339999999999973e+000, 3.340000e+000, 4.000000e+000, 5.211029e+000
3.349999999999973e+000, 3.350000e+000, 4.000000e+000, 5.217443e+000
3.359999999999972e+000, 3.360000e+000, 4.000000e+000, 5.223870e+000
3.369999999999972e+000, 3.370000e+000, 4.000000e+000, 5.230307e+000
3.379999999999972e+000, 3.380000e+000, 4.000000e+000, 5.236756e+000
3.389999999999972e+000, 3.390000e+000, 4.000000e+000, 5.243216e+000
3.399999999999972e+000, 3.400000e+000, 4.000000e+000, 5.249686e+000
3.409999999999971e+000, 3.410000e+000, 4.000000e+000, 5.256168e+000
3.419999999999971e+000, 3.420000e+000, 4.000000e+000, 5.262661e+000
3.429999999999971e+000, 3.430000e+000, 4.000000e+000, 5.269166e+000
3.439999999999971e+000, 3.440000e+000, 4.000000e+000, 5.275680e+000
3.449999999999970e+000, 3.450000e+000, 4.000000e+000, 5.282206e+000
3.459999999999970e+000, 3.460000e+000, 4.000000e+000, 5.288743e+000
3.469999999999970e+000, 3.470000e+000, 4.000000e+000, 5.295290e+000
3.479999999999970e+000, 3.480000e+000, 4.000000e+000, 5.301848e+000
3.489999999999970e+000, 3.490000e+000, 4.000000e+000, 5.308417e+000
3.499999999999969e+000, 3.500000e+000, 4.000000e+000, 5.314997e+000
3.509999999999969e+000, 3.510000e+000, 4.000000e+000, 5.321587e+000
3.519999999999969e+000, 3.520000e+000, 4.000000e+000, 5.328188e+000
3.529999999999969e+000, 3.530000e+000, 4.000000e+000, 5.334799e+000
3.539999999999969e+000, 3.540000e+000, 4.000000e+000, 5.341422e+000
3.549999999999968e+000, 3.550000e+000, 4.000000e+000, 5.348054e+000
3.559999999999968e+000, 3.560000e+000, 4.000000e+000, 5.354697e+000
3.569999999999968e+000, 3.570000e+000, 4.000000e+000, 5.361351e+000
3.579999999999968e+000, 3.580000e+000, 4.000000e+000, 5.368014e+000
3.589999999999967e+000, 3.590000e+000, 4.000000e+000, 5.374688e+000
3.599999999999967e+000, 3.600000e+000, 4.000000e+000, 5.381373e+000
3.609999999999967e+000, 3.610000e+000, 4.000000e+000, 5.388068e+000
3.619999999999967e+000, 3.620000e+000, 4.000000e+000, 5.394773e+000
3.629999999999967e+000, 3.630000e+000, 4.000000e+000, 5.401487e+000
3.639999999999966e+000, 3.640000e+000, 4.000000e+000, 5.408213e+000
3.649999999999966e+000, 3.650000e+000, 4.000000e+000, 5.414948e+000
3.659999999999966e+000, 3.660000e+000, 4.000000e+000, 5.421694e+000
3.669999999999966e+000, 3.670000e+000, 4.000000e+000, 5.428449e+000
3.679999999999966e+000, 3.680000e+000, 4.000000e+000, 5.435215e+000
3.689999999999965e+000, 3.690000e+000, 4.000000e+000, 5.441990e+000
3.699999999999965e+000, 3.700000e+000, 4.000000e+000, 5.448776e+000
3.709999999999965e+000, 3.710000e+000, 4.000000e+000, 5.455571e+000
3.719999999999965e+000, 3.720000e+000, 4.000000e+000, 5.462376e+000
3.729999999999965e+000, 3.730000e+000, 4.000000e+000, 5.469191e+000
3.739999999999964e+000, 3.740000e+000, 4.000000e+000, 5.476016e+000
3.749999999999964e+000, 3.750000e+000, 4.000000e+000, 5.482850e+000
3.759999999999964e+000, 3.760000e+000, 4.000000e+000, 5.489695e+000
3.769999999999964e+000, 3.770000e+000, 4.000000e+000, 5.496548e+000
3.779999999999963e+000, 3.780000e+000, 4.000000e+000, 5.503412e+000
3.789999999999963e+000, 3.790000e+000, 4.000000e+000, 5.510285e+000
3.799999999999963e+000, 3.800000e+000, 4.000000e+000, 5.517168e+000
3.809999999999963e+000, 3.810000e+000, 4.000000e+000, 5.524060e+000
3.819999999999963e+000, 3.820000e+000, 4.000000e+000, 5.530962e+000
3.829999999999962e+000, 3.830000e+000, 4.000000e+000, 5.537872e+000
3.839999999999962e+000, 3.840000e+000, 4.000000e+000, 5.544793e+000
3.849999999999962e+000, 3.850000e+000, 4.000000e+000, 5.551723e+000
3.859999999999962e+000, 3.860000e+000, 4.000000e+000, 5.558662e+000
3.869999999999962e+000, 3.870000e+000, 4.000000e+000, 5.565611e+000
3.879999999999961e+000, 3.880000e+000, 4.000000e+000, 5.572569e+000
3.889999999999961e+000, 3.890000e+000, 4.000000e+000, 5.579536e+000
3.899999999999961e+000, 3.900000e+000, 4.000000e+000, 5.586512e+000
3.909999999999961e+000, 3.910000e+000, 4.000000e+000, 5.593498e+000
3.919999999999960e+000, 3.920000e+000, 4.000000e+000, 5.600492e+000
3.929999999999960e+000, 3.930000e+000, 4.000000e+000, 5.607496e+000
3.939999999999960e+000, 3.940000e+000, 4.000000e+000, 5.614509e+000
3.949999999999960e+000, 3.950000e+000, 4.000000e+000, 5.621531e+000
3.959999999999960e+000, 3.960000e+000, 4.000000e+000, 5.628561e+000
3.969999999999959e+000, 3.970000e+000, 4.000000e+000, 5.635602e+000
3.979999999999959e+000, 3.980000e+000, 4.000000e+000, 5.642650e+000
3.989999999999959e+000, 3.990000e+000, 4.000000e+000, 5.649708e+000
3.999999999999959e+000, 4.000000e+000, 4.000000e+000, 5.656775e+000
4.009999999999959e+000, 4.010000e+000, 4.000000e+000, 5.663850e+000
4.019999999999959e+000, 4.020000e+000, 4.000000e+000, 5.670934e+000
4.029999999999959e+000, 4.030000e+000, 4.000000e+000, 5.678027e+000
4.039999999999958e+000, 4.040000e+000, 4.000000e+000, 5.685129e+000
4.049999999999958e+000, 4.050000e+000, 4.000000e+000, 5.692239e+000
4.059999999999958e+000, 4.060000e+000, 4.000000e+000, 5.699358e+000
4.069999999999958e+000, 4.070000e+000, 4.000000e+000, 5.706486e+000
4.079999999999957e+000, 4.080000e+000, 4.000000e+000, 5.713623e+000
4.089999999999957e+000, 4.090000e+000, 4.000000e+000, 5.720767e+000
4.099999999999957e+000, 4.100000e+000, 4.000000e+000, 5.727921e+000
4.109999999999957e+000, 4.110000e+000, 4.000000e+000, 5.735083e+000
4.119999999999957e+000, 4.120000e+000, 4.000000e+000, 5.742253e+000
4.129999999999956e+000, 4.130000e+000, 4.000000e+000, 5.749433e+000
4.139999999999956e+000, 4.140000e+000, 4.000000e+000, 5.756620e+000
4.149999999999956e+000, 4.150000e+000, 4.000000e+000, 5.763815e+000
4.159999999999956e+000, 4.160000e+000, 4.000000e+000, 5.771019e+000
4.169999999999956e+000, 4.170000e+000, 4.000000e+000, 5.778232e+000
4.179999999999955e+000, 4.180000e+000, 4.000000e+000, 5.785453e+000
4.189999999999955e+000, 4.190000e+000, 4.000000e+000, 5.792682e+000
4.199999999999955e+000, 4.200000e+000, 4.000000e+000, 5.799919e+000
4.209999999999955e+000, 4.210000e+000, 4.000000e+000, 5.807164e+000
4.219999999999955e+000, 4.220000e+000, 4.000000e+000, 5.814418e+000
4.229999999999954e+000, 4.230000e+000, 4.000000e+000, 5.821680e+000
4.239999999999954e+000, 4.240000e+000, 4.000000e+000, 5.828949e+000
4.249999999999954e+000, 4.250000e+000, 4.000000e+000, 5.836227e+000
4.259999999999954e+000, 4.260000e+000, 4.000000e+000, 5.843513e+000
4.269999999999953e+000, 4.270000e+000, 4.000000e+000, 5.850807e+000
4.279999999999953e+000, 4.280000e+000, 4.000000e+000, 5.858109e+000
4.289999999999953e+000, 4.290000e+000, 4.000000e+000, 5.865419e+000
4.299999999999953e+000, 4.300000e+000, 4.000000e+000, 5.872737e+000
4.309999999999953e+000, 4.310000e+000, 4.000000e+000, 5.880063e+000
4.319999999999952e+000, 4.320000e+000, 4.000000e+000, 5.887396e+000
4.329999999999952e+000, 4.330000e+000, 4.000000e+000, 5.894738e+000
4.339999999999952e+000, 4.340000e+000, 4.000000e+000, 5.902087e+000
4.349999999999952e+000, 4.350000e+000, 4.000000e+000, 5.909444e+000
4.359999999999952e+000, 4.360000e+000, 4.000000e+000, 5.916809e+000
4.369999999999951e+000, 4.370000e+000, 4.000000e+000, 5.924181e+000
4.379999999999951e+000, 4.380000e+000, 4.000000e+000, 5.931561e+000
4.389999999999951e+000, 4.390000e+000, 4.000000e+000, 5.938950e+000
4.399999999999951e+000, 4.400000e+000, 4.000000e+000, 5.946345e+000
4.409999999999950e+000, 4.410000e+000, 4.000000e+000, 5.953748e+000
4.419999999999950e+000, 4.420000e+000, 4.000000e+000, 5.961159e+000
4.429999999999950e+000, 4.430000e+000, 4.000000e+000, 5.968577e+000
4.439999999999950e+000, 4.440000e+000, 4.000000e+000, 5.976003e+000
4.449999999999950e+000, 4.450000e+000, 4.000000e+000, 5.983436e+000
4.459999999999949e+000, 4.460000e+000, 4.000000e+000, 5.990877e+000
4.469999999999949e+000, 4.470000e+000, 4.000000e+000, 5.998325e+000
4.479999999999949e+000, 4.480000e+000, 4.000000e+000, 6.005781e+000
4.489999999999949e+000, 4.490000e+000, 4.000000e+000, 6.013244e+000
4.499999999999949e+000, 4.500000e+000, 4.000000e+000, 6.020714e+000
4.509999999999948e+000, 4.510000e+000, 4.000000e+000, 6.028192e+000
4.519999999999948e+000, 4.520000e+000, 4.000000e+000, 6.035676e+000
4.529999999999948e+000, 4.530000e+000, 4.000000e+000, 6.043169e+000
4.539999999999948e+000, 4.540000e+000, 4.000000e+000, 6.050668e+000
4.549999999999947e+000, 4.550000e+000, 4.000000e+000, 6.058175e+000
4.559999999999947e+000, 4.560000e+000, 4.000000e+000, 6.065689e+000
4.569999999999947e+000, 4.570000e+000, 4.000000e+000, 6.073210e+000
4.579999999999947e+000, 4.580000e+000, 4.000000e+000, 6.080739e+000
4.589999999999947e+000, 4.590000e+000, 4.000000e+000, 6.088274e+000
4.599999999999946e+000, 4.600000e+000, 4.000000e+000, 6.095816e+000
4.609999999999946e+000, 4.610000e+000, 4.000000e+000, 6.103366e+000
4.619999999999946e+000, 4.620000e+000, 4.000000e+000, 6.110922e+000
4.629999999999946e+000, 4.630000e+000, 4.000000e+000, 6.118486e+000
4.639999999999946e+000, 4.640000e+000, 4.000000e+000, 6.126056e+000
4.649999999999945e+000, 4.650000e+000, 4.000000e+000, 6.133634e+000
4.659999999999945e+000, 4.660000e+000, 4.000000e+000, 6.141218e+000
4.669999999999945e+000, 4.670000e+000, 4.000000e+000, 6.148809e+000
4.679999999999945e+000, 4.680000e+000, 4.000000e+000, 6.156408e+000
4.689999999999944e+000, 4.690000e+000, 4.000000e+000, 6.164013e+000
4.699999999999944e+000, 4.700000e+000, 4.000000e+000, 6.171625e+000
4.709999999999944e+000, 4.710000e+000, 4.000000e+000, 6.179244e+000
4.719999999999944e+000, 4.720000e+000, 4.000000e+000, 6.186869e+000
4.729999999999944e+000, 4.730000e+000, 4.000000e+000, 6.194501e+000
4.739999999999943e+000, 4.740000e+000, 4.000000e+000, 6.202140e+000
4.749999999999943e+000, 4.750000e+000, 4.000000e+000, 6.209786e+000
4.759999999999943e+000, 4.760000e+000, 4.000000e+000, 6.217438e+000
4.769999999999943e+000, 4.770000e+000, 4.000000e+000, 6.225097e+000
4.779999999999943e+000, 4.780000e+000, 4.000000e+000, 6.232763e+000
4.789999999999942e+000, 4.790000e+000, 4.000000e+000, 6.240435e+000
4.799999999999942e+000, 4.800000e+000, 4.000000e+000, 6.248114e+000
4.809999999999942e+000, 4.810000e+000, 4.000000e+000, 6.255800e+000
4.819999999999942e+000, 4.820000e+000, 4.000000e+000, 6.263492e+000
4.829999999999942e+000, 4.830000e+000, 4.000000e+000, 6.271190e+000
4.839999999999941e+000, 4.840000e+000, 4.000000e+000, 6.278895e+000
4.849999999999941e+000, 4.850000e+000, 4.000000e+000, 6.286606e+000
4.859999999999941e+000, 4.860000e+000, 4.000000e+000, 6.294324e+000
4.869999999999941e+000, 4.870000e+000, 4.000000e+000, 6.302049e+000
4.879999999999940e+000, 4.880000e+000, 4.000000e+000, 6.309779e+000
4.889999999999940e+000, 4.890000e+000, 4.000000e+000, 6.317516e+000
4.899999999999940e+000, 4.900000e+000, 4.000000e+000, 6.325260e+000
4.909999999999940e+000, 4.910000e+000, 4.000000e+000, 6.333009e+000
4.919999999999940e+000, 4.920000e+000, 4.000000e+000, 6.340765e+000
4.929999999999939e+000, 4.930000e+000, 4.000000e+000, 6.348527e+000
4.939999999999939e+000, 4.940000e+000, 4.000000e+000, 6.356296e+000
4.949999999999939e+000, 4.950000e+000, 4.000000e+000, 6.364071e+000
4.959999999999939e+000, 4.960000e+000, 4.000000e+000, 6.371852e+000
4.969999999999939e+000, 4.970000e+000, 4.000000e+000, 6.379639e+000
4.979999999999938e+000, 4.980000e+000, 4.000000e+000, 6.387432e+000
4.989999999999938e+000, 4.990000e+000, 4.000000e+000, 6.395232e+000
5.000000000000000e+000, 5.000000e+000, 4.000000e+000, 6.403037e+000
Step Information: V1=4.5  (Run: 10/11)
0.000000000000000e+000, 0.000000e+000, 4.500000e+000, 4.499938e+000
1.000000000000000e-002, 1.000000e-002, 4.500000e+000, 4.499949e+000
2.000000000000000e-002, 2.000000e-002, 4.500000e+000, 4.499983e+000
3.000000000000000e-002, 3.000000e-002, 4.500000e+000, 4.500038e+000
4.000000000000000e-002, 4.000000e-002, 4.500000e+000, 4.500116e+000
5.000000000000000e-002, 5.000000e-002, 4.500000e+000, 4.500215e+000
6.000000000000001e-002, 6.000000e-002, 4.500000e+000, 4.500338e+000
7.000000000000001e-002, 7.000000e-002, 4.500000e+000, 4.500483e+000
8.000000000000000e-002, 8.000000e-002, 4.500000e+000, 4.500649e+000
9.000000000000000e-002, 9.000000e-002, 4.500000e+000, 4.500838e+000
9.999999999999999e-002, 1.000000e-001, 4.500000e+000, 4.501049e+000
1.100000000000000e-001, 1.100000e-001, 4.500000e+000, 4.501282e+000
1.200000000000000e-001, 1.200000e-001, 4.500000e+000, 4.501538e+000
1.300000000000000e-001, 1.300000e-001, 4.500000e+000, 4.501815e+000
1.400000000000000e-001, 1.400000e-001, 4.500000e+000, 4.502115e+000
1.500000000000000e-001, 1.500000e-001, 4.500000e+000, 4.502437e+000
1.600000000000000e-001, 1.600000e-001, 4.500000e+000, 4.502781e+000
1.700000000000000e-001, 1.700000e-001, 4.500000e+000, 4.503148e+000
1.800000000000000e-001, 1.800000e-001, 4.500000e+000, 4.503537e+000
1.900000000000000e-001, 1.900000e-001, 4.500000e+000, 4.503947e+000
2.000000000000000e-001, 2.000000e-001, 4.500000e+000, 4.504380e+000
2.100000000000001e-001, 2.100000e-001, 4.500000e+000, 4.504835e+000
2.200000000000001e-001, 2.200000e-001, 4.500000e+000, 4.505312e+000
2.300000000000001e-001, 2.300000e-001, 4.500000e+000, 4.505812e+000
2.400000000000001e-001, 2.400000e-001, 4.500000e+000, 4.506333e+000
2.500000000000001e-001, 2.500000e-001, 4.500000e+000, 4.506877e+000
2.600000000000001e-001, 2.600000e-001, 4.500000e+000, 4.507442e+000
2.700000000000001e-001, 2.700000e-001, 4.500000e+000, 4.508030e+000
2.800000000000001e-001, 2.800000e-001, 4.500000e+000, 4.508640e+000
2.900000000000001e-001, 2.900000e-001, 4.500000e+000, 4.509272e+000
3.000000000000001e-001, 3.000000e-001, 4.500000e+000, 4.509926e+000
3.100000000000001e-001, 3.100000e-001, 4.500000e+000, 4.510602e+000
3.200000000000001e-001, 3.200000e-001, 4.500000e+000, 4.511301e+000
3.300000000000001e-001, 3.300000e-001, 4.500000e+000, 4.512021e+000
3.400000000000001e-001, 3.400000e-001, 4.500000e+000, 4.512764e+000
3.500000000000001e-001, 3.500000e-001, 4.500000e+000, 4.513528e+000
3.600000000000002e-001, 3.600000e-001, 4.500000e+000, 4.514314e+000
3.700000000000002e-001, 3.700000e-001, 4.500000e+000, 4.515123e+000
3.800000000000002e-001, 3.800000e-001, 4.500000e+000, 4.515953e+000
3.900000000000002e-001, 3.900000e-001, 4.500000e+000, 4.516806e+000
4.000000000000002e-001, 4.000000e-001, 4.500000e+000, 4.517680e+000
4.100000000000002e-001, 4.100000e-001, 4.500000e+000, 4.518576e+000
4.200000000000002e-001, 4.200000e-001, 4.500000e+000, 4.519495e+000
4.300000000000002e-001, 4.300000e-001, 4.500000e+000, 4.520435e+000
4.400000000000002e-001, 4.400000e-001, 4.500000e+000, 4.521397e+000
4.500000000000002e-001, 4.500000e-001, 4.500000e+000, 4.522381e+000
4.600000000000002e-001, 4.600000e-001, 4.500000e+000, 4.523387e+000
4.700000000000003e-001, 4.700000e-001, 4.500000e+000, 4.524415e+000
4.800000000000003e-001, 4.800000e-001, 4.500000e+000, 4.525465e+000
4.900000000000003e-001, 4.900000e-001, 4.500000e+000, 4.526536e+000
5.000000000000002e-001, 5.000000e-001, 4.500000e+000, 4.527629e+000
5.100000000000002e-001, 5.100000e-001, 4.500000e+000, 4.528745e+000
5.200000000000002e-001, 5.200000e-001, 4.500000e+000, 4.529881e+000
5.300000000000003e-001, 5.300000e-001, 4.500000e+000, 4.531040e+000
5.400000000000003e-001, 5.400000e-001, 4.500000e+000, 4.532221e+000
5.500000000000003e-001, 5.500000e-001, 4.500000e+000, 4.533423e+000
5.600000000000003e-001, 5.600000e-001, 4.500000e+000, 4.534647e+000
5.700000000000003e-001, 5.700000e-001, 4.500000e+000, 4.535893e+000
5.800000000000003e-001, 5.800000e-001, 4.500000e+000, 4.537160e+000
5.900000000000003e-001, 5.900000e-001, 4.500000e+000, 4.538449e+000
6.000000000000003e-001, 6.000000e-001, 4.500000e+000, 4.539760e+000
6.100000000000003e-001, 6.100000e-001, 4.500000e+000, 4.541092e+000
6.200000000000003e-001, 6.200000e-001, 4.500000e+000, 4.542447e+000
6.300000000000003e-001, 6.300000e-001, 4.500000e+000, 4.543822e+000
6.400000000000004e-001, 6.400000e-001, 4.500000e+000, 4.545219e+000
6.500000000000004e-001, 6.500000e-001, 4.500000e+000, 4.546638e+000
6.600000000000004e-001, 6.600000e-001, 4.500000e+000, 4.548079e+000
6.700000000000004e-001, 6.700000e-001, 4.500000e+000, 4.549541e+000
6.800000000000004e-001, 6.800000e-001, 4.500000e+000, 4.551024e+000
6.900000000000004e-001, 6.900000e-001, 4.500000e+000, 4.552528e+000
7.000000000000004e-001, 7.000000e-001, 4.500000e+000, 4.554055e+000
7.100000000000004e-001, 7.100000e-001, 4.500000e+000, 4.555603e+000
7.200000000000004e-001, 7.200000e-001, 4.500000e+000, 4.557172e+000
7.300000000000004e-001, 7.300000e-001, 4.500000e+000, 4.558763e+000
7.400000000000004e-001, 7.400000e-001, 4.500000e+000, 4.560374e+000
7.500000000000004e-001, 7.500000e-001, 4.500000e+000, 4.562007e+000
7.600000000000005e-001, 7.600000e-001, 4.500000e+000, 4.563662e+000
7.700000000000005e-001, 7.700000e-001, 4.500000e+000, 4.565338e+000
7.800000000000005e-001, 7.800000e-001, 4.500000e+000, 4.567035e+000
7.900000000000005e-001, 7.900000e-001, 4.500000e+000, 4.568754e+000
8.000000000000005e-001, 8.000000e-001, 4.500000e+000, 4.570493e+000
8.100000000000005e-001, 8.100000e-001, 4.500000e+000, 4.572254e+000
8.200000000000005e-001, 8.200000e-001, 4.500000e+000, 4.574037e+000
8.300000000000005e-001, 8.300000e-001, 4.500000e+000, 4.575840e+000
8.400000000000005e-001, 8.400000e-001, 4.500000e+000, 4.577664e+000
8.500000000000005e-001, 8.500000e-001, 4.500000e+000, 4.579509e+000
8.600000000000005e-001, 8.600000e-001, 4.500000e+000, 4.581376e+000
8.700000000000006e-001, 8.700000e-001, 4.500000e+000, 4.583263e+000
8.800000000000006e-001, 8.800000e-001, 4.500000e+000, 4.585172e+000
8.900000000000006e-001, 8.900000e-001, 4.500000e+000, 4.587102e+000
9.000000000000006e-001, 9.000000e-001, 4.500000e+000, 4.589053e+000
9.100000000000006e-001, 9.100000e-001, 4.500000e+000, 4.591024e+000
9.200000000000006e-001, 9.200000e-001, 4.500000e+000, 4.593017e+000
9.300000000000006e-001, 9.300000e-001, 4.500000e+000, 4.595030e+000
9.400000000000006e-001, 9.400000e-001, 4.500000e+000, 4.597064e+000
9.500000000000006e-001, 9.500000e-001, 4.500000e+000, 4.599120e+000
9.600000000000006e-001, 9.600000e-001, 4.500000e+000, 4.601195e+000
9.700000000000006e-001, 9.700000e-001, 4.500000e+000, 4.603292e+000
9.800000000000007e-001, 9.800000e-001, 4.500000e+000, 4.605410e+000
9.900000000000007e-001, 9.900000e-001, 4.500000e+000, 4.607548e+000
1.000000000000001e+000, 1.000000e+000, 4.500000e+000, 4.609707e+000
1.010000000000001e+000, 1.010000e+000, 4.500000e+000, 4.611887e+000
1.020000000000001e+000, 1.020000e+000, 4.500000e+000, 4.614087e+000
1.030000000000001e+000, 1.030000e+000, 4.500000e+000, 4.616307e+000
1.040000000000001e+000, 1.040000e+000, 4.500000e+000, 4.618549e+000
1.050000000000001e+000, 1.050000e+000, 4.500000e+000, 4.620811e+000
1.060000000000001e+000, 1.060000e+000, 4.500000e+000, 4.623093e+000
1.070000000000001e+000, 1.070000e+000, 4.500000e+000, 4.625396e+000
1.080000000000001e+000, 1.080000e+000, 4.500000e+000, 4.627720e+000
1.090000000000001e+000, 1.090000e+000, 4.500000e+000, 4.630064e+000
1.100000000000001e+000, 1.100000e+000, 4.500000e+000, 4.632428e+000
1.110000000000001e+000, 1.110000e+000, 4.500000e+000, 4.634813e+000
1.120000000000001e+000, 1.120000e+000, 4.500000e+000, 4.637218e+000
1.130000000000001e+000, 1.130000e+000, 4.500000e+000, 4.639643e+000
1.140000000000001e+000, 1.140000e+000, 4.500000e+000, 4.642088e+000
1.150000000000001e+000, 1.150000e+000, 4.500000e+000, 4.644554e+000
1.160000000000001e+000, 1.160000e+000, 4.500000e+000, 4.647040e+000
1.170000000000001e+000, 1.170000e+000, 4.500000e+000, 4.649547e+000
1.180000000000001e+000, 1.180000e+000, 4.500000e+000, 4.652073e+000
1.190000000000001e+000, 1.190000e+000, 4.500000e+000, 4.654619e+000
1.200000000000001e+000, 1.200000e+000, 4.500000e+000, 4.657186e+000
1.210000000000001e+000, 1.210000e+000, 4.500000e+000, 4.659772e+000
1.220000000000001e+000, 1.220000e+000, 4.500000e+000, 4.662379e+000
1.230000000000001e+000, 1.230000e+000, 4.500000e+000, 4.665006e+000
1.240000000000001e+000, 1.240000e+000, 4.500000e+000, 4.667652e+000
1.250000000000001e+000, 1.250000e+000, 4.500000e+000, 4.670319e+000
1.260000000000001e+000, 1.260000e+000, 4.500000e+000, 4.673005e+000
1.270000000000001e+000, 1.270000e+000, 4.500000e+000, 4.675711e+000
1.280000000000001e+000, 1.280000e+000, 4.500000e+000, 4.678437e+000
1.290000000000001e+000, 1.290000e+000, 4.500000e+000, 4.681183e+000
1.300000000000001e+000, 1.300000e+000, 4.500000e+000, 4.683949e+000
1.310000000000001e+000, 1.310000e+000, 4.500000e+000, 4.686734e+000
1.320000000000001e+000, 1.320000e+000, 4.500000e+000, 4.689538e+000
1.330000000000001e+000, 1.330000e+000, 4.500000e+000, 4.692363e+000
1.340000000000001e+000, 1.340000e+000, 4.500000e+000, 4.695207e+000
1.350000000000001e+000, 1.350000e+000, 4.500000e+000, 4.698071e+000
1.360000000000001e+000, 1.360000e+000, 4.500000e+000, 4.700954e+000
1.370000000000001e+000, 1.370000e+000, 4.500000e+000, 4.703856e+000
1.380000000000001e+000, 1.380000e+000, 4.500000e+000, 4.706779e+000
1.390000000000001e+000, 1.390000e+000, 4.500000e+000, 4.709720e+000
1.400000000000001e+000, 1.400000e+000, 4.500000e+000, 4.712681e+000
1.410000000000001e+000, 1.410000e+000, 4.500000e+000, 4.715662e+000
1.420000000000001e+000, 1.420000e+000, 4.500000e+000, 4.718661e+000
1.430000000000001e+000, 1.430000e+000, 4.500000e+000, 4.721680e+000
1.440000000000001e+000, 1.440000e+000, 4.500000e+000, 4.724718e+000
1.450000000000001e+000, 1.450000e+000, 4.500000e+000, 4.727776e+000
1.460000000000001e+000, 1.460000e+000, 4.500000e+000, 4.730852e+000
1.470000000000001e+000, 1.470000e+000, 4.500000e+000, 4.733947e+000
1.480000000000001e+000, 1.480000e+000, 4.500000e+000, 4.737062e+000
1.490000000000001e+000, 1.490000e+000, 4.500000e+000, 4.740196e+000
1.500000000000001e+000, 1.500000e+000, 4.500000e+000, 4.743349e+000
1.510000000000001e+000, 1.510000e+000, 4.500000e+000, 4.746520e+000
1.520000000000001e+000, 1.520000e+000, 4.500000e+000, 4.749711e+000
1.530000000000001e+000, 1.530000e+000, 4.500000e+000, 4.752921e+000
1.540000000000001e+000, 1.540000e+000, 4.500000e+000, 4.756149e+000
1.550000000000001e+000, 1.550000e+000, 4.500000e+000, 4.759396e+000
1.560000000000001e+000, 1.560000e+000, 4.500000e+000, 4.762662e+000
1.570000000000001e+000, 1.570000e+000, 4.500000e+000, 4.765947e+000
1.580000000000001e+000, 1.580000e+000, 4.500000e+000, 4.769250e+000
1.590000000000001e+000, 1.590000e+000, 4.500000e+000, 4.772573e+000
1.600000000000001e+000, 1.600000e+000, 4.500000e+000, 4.775913e+000
1.610000000000001e+000, 1.610000e+000, 4.500000e+000, 4.779273e+000
1.620000000000001e+000, 1.620000e+000, 4.500000e+000, 4.782650e+000
1.630000000000001e+000, 1.630000e+000, 4.500000e+000, 4.786047e+000
